"Datum","Bundesland","Mean(temp_max_month)","Mean(temp_min_month)","Mean(snow_height_final)","zamg_temp","Mean(sun_hours_final)","Mean(rr_final)","era5_temp","Temp_final","Sum(SA_Nächtigungen)","Month","Year","Sesson","Month (#1)","Year (#1)","month_sin","month_cos"
"1982-03-01","Niederösterreich",9.316129032258067,-0.8623655913978494,,4.289609214601387,147.38000000000002,25.2,4.615610026881739,4.289609214601387,317900,3,1982,"Winter_Haupt",3,1982,1,0.00000000000000006123233995736766
"1982-03-01","Oberösterreich",9.052688172043013,0.32688172043010744,,4.705376344086021,142.32000000000002,43.9888888888889,4.586597298387115,4.705376344086021,330546,3,1982,"Winter_Haupt",3,1982,1,0.00000000000000006123233995736766
"1982-03-01","Salzburg",-1.4376344086021509,-8.198924731182796,,-4.822580645161291,127.83333333333329,111.03333333333332,-1.4174179838709433,-4.822580645161291,2071446,3,1982,"Winter_Haupt",3,1982,1,0.00000000000000006123233995736766
"1982-03-01","Steiermark",9.840860215053766,-0.12150537634408598,,4.887096774193548,135.0875,37.699999999999996,3.3306084946236765,4.887096774193548,614021,3,1982,"Winter_Haupt",3,1982,1,0.00000000000000006123233995736766
"1982-03-01","Tirol",9.31505376344086,-1.036559139784946,,4.16236559139785,156.8875,36.86666666666667,-3.1241315188171863,4.16236559139785,3758782,3,1982,"Winter_Haupt",3,1982,1,0.00000000000000006123233995736766
"1982-03-01","Vorarlberg",9.608064516129033,0.5919354838709678,,4.730125050333318,152.46666666666664,58.05,0.42682930107529143,4.730125050333318,941930,3,1982,"Winter_Haupt",3,1982,1,0.00000000000000006123233995736766
"1982-03-01","Wien",10.552688172043009,2.0989247311827954,,6.230680208193514,167.66000000000003,8.977777777777778,5.67769674731185,6.230680208193514,255755,3,1982,"Winter_Haupt",3,1982,1,0.00000000000000006123233995736766
"1982-04-01","Burgenland",14.083333333333336,3.5600000000000005,,8.843333333333334,219,-18.000000000000004,8.10517252777781,8.843333333333334,82703,4,1982,"Übergang",4,1982,0.8660254037844387,-0.4999999999999998
"1982-04-01","Kärnten",8.827777777777776,-0.31555555555555564,,5.329166666666664,150.79999999999995,10.933333333333337,5.19341794444447,5.329166666666664,312601,4,1982,"Übergang",4,1982,0.8660254037844387,-0.4999999999999998
"1982-04-01","Niederösterreich",11.467777777777776,0.4411111111111108,,6.023472222222222,156.29999999999993,21.8,6.7462543333333524,6.023472222222222,397027,4,1982,"Übergang",4,1982,0.8660254037844387,-0.4999999999999998
"1982-04-01","Oberösterreich",11.531111111111112,1.9411111111111112,,6.751111111111111,170.0999999999999,18.04444444444444,6.6802245277778045,6.751111111111111,387809,4,1982,"Übergang",4,1982,0.8660254037844387,-0.4999999999999998
