time,bnds,lat,lon,time_bnds,lat_bnds,lon_bnds,pr
2016-01-16 12:00:00,1,48.0700542447729,11.953125,2016-02-01,48.4209299241393,12.3046875,2.9591338e-05
2016-01-16 12:00:00,1,48.0700542447729,12.65625,2016-02-01,48.4209299241393,13.0078125,2.880376e-05
2016-01-16 12:00:00,1,48.0700542447729,13.359375,2016-02-01,48.4209299241393,13.7109375,2.6658916e-05
2016-01-16 12:00:00,1,48.0700542447729,14.0625,2016-02-01,48.4209299241393,14.4140625,2.2490034e-05
2016-01-16 12:00:00,1,48.0700542447729,14.765625,2016-02-01,48.4209299241393,15.1171875,1.8166813e-05
2016-01-16 12:00:00,1,48.0700542447729,15.46875,2016-02-01,48.4209299241393,15.8203125,1.4179791e-05
2016-01-16 12:00:00,1,48.0700542447729,16.171875,2016-02-01,48.4209299241393,16.5234375,1.1486384e-05
2016-01-16 12:00:00,1,48.0700542447729,16.875,2016-02-01,48.4209299241393,17.2265625,1.1928656e-05
2016-01-16 12:00:00,1,48.7718056035057,9.84375,2016-02-01,49.1226812399619,10.1953125,3.9081362e-05
2016-01-16 12:00:00,1,48.7718056035057,10.546875,2016-02-01,49.1226812399619,10.8984375,3.4475874e-05
2016-01-16 12:00:00,1,48.7718056035057,11.25,2016-02-01,49.1226812399619,11.6015625,3.0141871e-05
2016-01-16 12:00:00,1,48.7718056035057,11.953125,2016-02-01,49.1226812399619,12.3046875,2.7674492e-05
2016-01-16 12:00:00,1,48.7718056035057,12.65625,2016-02-01,49.1226812399619,13.0078125,2.7502874e-05
2016-01-16 12:00:00,1,48.7718056035057,13.359375,2016-02-01,49.1226812399619,13.7109375,2.569472e-05
2016-01-16 12:00:00,1,48.7718056035057,14.0625,2016-02-01,49.1226812399619,14.4140625,2.2123562e-05
2016-01-16 12:00:00,1,48.7718056035057,14.765625,2016-02-01,49.1226812399619,15.1171875,1.8134522e-05
2016-01-16 12:00:00,1,48.7718056035057,15.46875,2016-02-01,49.1226812399619,15.8203125,1.6270835e-05
2016-01-16 12:00:00,1,48.7718056035057,16.171875,2016-02-01,49.1226812399619,16.5234375,1.6125467e-05
2016-01-16 12:00:00,1,48.7718056035057,16.875,2016-02-01,49.1226812399619,17.2265625,1.8006638e-05
2016-02-15 12:00:00,0,46.6665512870549,9.84375,2016-02-01,46.3156754915261,9.4921875,5.6476958e-05
2016-02-15 12:00:00,0,46.6665512870549,10.546875,2016-02-01,46.3156754915261,10.1953125,5.3102558e-05
2016-02-15 12:00:00,0,46.6665512870549,11.25,2016-02-01,46.3156754915261,10.8984375,3.728366e-05
2016-02-15 12:00:00,0,46.6665512870549,11.953125,2016-02-01,46.3156754915261,11.6015625,2.8480628e-05
2016-02-15 12:00:00,0,46.6665512870549,12.65625,2016-02-01,46.3156754915261,12.3046875,2.4728333e-05
2016-02-15 12:00:00,0,46.6665512870549,13.359375,2016-02-01,46.3156754915261,13.0078125,2.2559345e-05
2016-02-15 12:00:00,0,46.6665512870549,14.0625,2016-02-01,46.3156754915261,13.7109375,2.0201425e-05
2016-02-15 12:00:00,0,46.6665512870549,14.765625,2016-02-01,46.3156754915261,14.4140625,1.8661121e-05
2016-02-15 12:00:00,0,46.6665512870549,15.46875,2016-02-01,46.3156754915261,15.1171875,1.8455685e-05
2016-02-15 12:00:00,0,46.6665512870549,16.171875,2016-02-01,46.3156754915261,15.8203125,2.129763e-05
2016-02-15 12:00:00,0,46.6665512870549,16.875,2016-02-01,46.3156754915261,16.5234375,2.45724e-05
2016-02-15 12:00:00,0,47.3683028045918,9.84375,2016-02-01,47.017427045823354,9.4921875,7.735284e-05
2016-02-15 12:00:00,0,47.3683028045918,10.546875,2016-02-01,47.017427045823354,10.1953125,7.363583e-05
2016-02-15 12:00:00,0,47.3683028045918,11.25,2016-02-01,47.017427045823354,10.8984375,6.5835804e-05
2016-02-15 12:00:00,0,47.3683028045918,11.953125,2016-02-01,47.017427045823354,11.6015625,6.15984e-05
2016-02-15 12:00:00,0,47.3683028045918,12.65625,2016-02-01,47.017427045823354,12.3046875,5.9990394e-05
2016-02-15 12:00:00,0,47.3683028045918,13.359375,2016-02-01,47.017427045823354,13.0078125,5.9458907e-05
2016-02-15 12:00:00,0,47.3683028045918,14.0625,2016-02-01,47.017427045823354,13.7109375,5.215407e-05
2016-02-15 12:00:00,0,47.3683028045918,14.765625,2016-02-01,47.017427045823354,14.4140625,3.9963346e-05
2016-02-15 12:00:00,0,47.3683028045918,15.46875,2016-02-01,47.017427045823354,15.1171875,2.5257306e-05
2016-02-15 12:00:00,0,47.3683028045918,16.171875,2016-02-01,47.017427045823354,15.8203125,1.7027669e-05
2016-02-15 12:00:00,0,47.3683028045918,16.875,2016-02-01,47.017427045823354,16.5234375,1.5054109e-05
2016-02-15 12:00:00,0,48.0700542447729,9.84375,2016-02-01,47.71917852468235,9.4921875,9.730985e-05
2016-02-15 12:00:00,0,48.0700542447729,10.546875,2016-02-01,47.71917852468235,10.1953125,8.845813e-05
2016-02-15 12:00:00,0,48.0700542447729,11.25,2016-02-01,47.71917852468235,10.8984375,7.861459e-05
2016-02-15 12:00:00,0,48.0700542447729,11.953125,2016-02-01,47.71917852468235,11.6015625,7.374892e-05
2016-02-15 12:00:00,0,48.0700542447729,12.65625,2016-02-01,47.71917852468235,12.3046875,7.272601e-05
2016-02-15 12:00:00,0,48.0700542447729,13.359375,2016-02-01,47.71917852468235,13.0078125,7.387916e-05
2016-02-15 12:00:00,0,48.0700542447729,14.0625,2016-02-01,47.71917852468235,13.7109375,6.3546664e-05
2016-02-15 12:00:00,0,48.0700542447729,14.765625,2016-02-01,47.71917852468235,14.4140625,4.8784295e-05
2016-02-15 12:00:00,0,48.0700542447729,15.46875,2016-02-01,47.71917852468235,15.1171875,3.2221724e-05
2016-02-15 12:00:00,0,48.0700542447729,16.171875,2016-02-01,47.71917852468235,15.8203125,2.0664243e-05
2016-02-15 12:00:00,0,48.0700542447729,16.875,2016-02-01,47.71917852468235,16.5234375,1.9052874e-05
2016-02-15 12:00:00,0,48.7718056035057,9.84375,2016-02-01,48.4209299241393,9.4921875,7.181025e-05
2016-02-15 12:00:00,0,48.7718056035057,10.546875,2016-02-01,48.4209299241393,10.1953125,6.6009256e-05
2016-02-15 12:00:00,0,48.7718056035057,11.25,2016-02-01,48.4209299241393,10.8984375,6.0300077e-05
2016-02-15 12:00:00,0,48.7718056035057,11.953125,2016-02-01,48.4209299241393,11.6015625,6.039709e-05
2016-02-15 12:00:00,0,48.7718056035057,12.65625,2016-02-01,48.4209299241393,12.3046875,7.013549e-05
2016-02-15 12:00:00,0,48.7718056035057,13.359375,2016-02-01,48.4209299241393,13.0078125,7.3735035e-05
2016-02-15 12:00:00,0,48.7718056035057,14.0625,2016-02-01,48.4209299241393,13.7109375,6.997509e-05
2016-02-15 12:00:00,0,48.7718056035057,14.765625,2016-02-01,48.4209299241393,14.4140625,5.771977e-05
2016-02-15 12:00:00,0,48.7718056035057,15.46875,2016-02-01,48.4209299241393,15.1171875,4.231187e-05
2016-02-15 12:00:00,0,48.7718056035057,16.171875,2016-02-01,48.4209299241393,15.8203125,2.8659018e-05
2016-02-15 12:00:00,0,48.7718056035057,16.875,2016-02-01,48.4209299241393,16.5234375,2.5303047e-05
2016-02-15 12:00:00,1,46.6665512870549,9.84375,2016-03-01,47.017427045823354,10.1953125,5.6476958e-05
2016-02-15 12:00:00,1,46.6665512870549,10.546875,2016-03-01,47.017427045823354,10.8984375,5.3102558e-05
2016-02-15 12:00:00,1,46.6665512870549,11.25,2016-03-01,47.017427045823354,11.6015625,3.728366e-05
2016-02-15 12:00:00,1,46.6665512870549,11.953125,2016-03-01,47.017427045823354,12.3046875,2.8480628e-05
2016-02-15 12:00:00,1,46.6665512870549,12.65625,2016-03-01,47.017427045823354,13.0078125,2.4728333e-05
2016-02-15 12:00:00,1,46.6665512870549,13.359375,2016-03-01,47.017427045823354,13.7109375,2.2559345e-05
2016-02-15 12:00:00,1,46.6665512870549,14.0625,2016-03-01,47.017427045823354,14.4140625,2.0201425e-05
2016-02-15 12:00:00,1,46.6665512870549,14.765625,2016-03-01,47.017427045823354,15.1171875,1.8661121e-05
2016-02-15 12:00:00,1,46.6665512870549,15.46875,2016-03-01,47.017427045823354,15.8203125,1.8455685e-05
2016-02-15 12:00:00,1,46.6665512870549,16.171875,2016-03-01,47.017427045823354,16.5234375,2.129763e-05
2016-02-15 12:00:00,1,46.6665512870549,16.875,2016-03-01,47.017427045823354,17.2265625,2.45724e-05
2016-02-15 12:00:00,1,47.3683028045918,9.84375,2016-03-01,47.71917852468235,10.1953125,7.735284e-05
2016-02-15 12:00:00,1,47.3683028045918,10.546875,2016-03-01,47.71917852468235,10.8984375,7.363583e-05
