valid_time,t2m,latitude,longitude
2025-06-30 16:00:00,298.3037,47.5,13.3
2025-06-30 17:00:00,296.61646,47.5,13.3
2025-06-30 18:00:00,295.4187,47.5,13.3
2025-06-30 19:00:00,293.886,47.5,13.3
2025-06-30 20:00:00,293.55566,47.5,13.3
2025-06-30 21:00:00,292.9812,47.5,13.3
2025-06-30 22:00:00,292.50757,47.5,13.3
2025-06-30 23:00:00,291.06567,47.5,13.3
2025-07-01 00:00:00,289.88232,47.5,13.3
2025-07-01 01:00:00,288.51636,47.5,13.3
2025-07-01 02:00:00,288.34106,47.5,13.3
2025-07-01 03:00:00,287.95752,47.5,13.3
2025-07-01 04:00:00,287.76367,47.5,13.3
2025-07-01 05:00:00,289.1853,47.5,13.3
2025-07-01 06:00:00,292.22925,47.5,13.3
2025-07-01 07:00:00,294.52222,47.5,13.3
2025-07-01 08:00:00,295.69092,47.5,13.3
2025-07-01 09:00:00,296.77783,47.5,13.3
2025-07-01 10:00:00,297.79346,47.5,13.3
2025-07-01 11:00:00,298.75635,47.5,13.3
2025-07-01 12:00:00,298.95142,47.5,13.3
2025-07-01 13:00:00,299.34814,47.5,13.3
2025-07-01 14:00:00,299.24146,47.5,13.3
2025-07-01 15:00:00,299.54346,47.5,13.3
2025-07-01 16:00:00,298.6172,47.5,13.3
2025-07-01 17:00:00,297.66504,47.5,13.3
2025-07-01 18:00:00,295.9204,47.5,13.3
2025-07-01 19:00:00,295.5359,47.5,13.3
2025-07-01 20:00:00,293.86963,47.5,13.3
2025-07-01 21:00:00,291.83032,47.5,13.3
2025-07-01 22:00:00,288.46338,47.5,13.3
2025-07-01 23:00:00,287.156,47.5,13.3
2025-07-02 00:00:00,286.88257,47.5,13.3
2025-07-02 01:00:00,286.5271,47.5,13.3
2025-07-02 02:00:00,285.9192,47.5,13.3
2025-07-02 03:00:00,285.51,47.5,13.3
2025-07-02 04:00:00,285.38745,47.5,13.3
2025-07-02 05:00:00,287.21973,47.5,13.3
2025-07-02 06:00:00,290.68848,47.5,13.3
2025-07-02 07:00:00,293.6233,47.5,13.3
2025-07-02 08:00:00,296.0459,47.5,13.3
2025-07-02 09:00:00,297.8728,47.5,13.3
2025-07-02 10:00:00,298.83032,47.5,13.3
2025-07-02 11:00:00,300.1765,47.5,13.3
2025-07-02 12:00:00,301.01172,47.5,13.3
2025-07-02 13:00:00,301.68018,47.5,13.3
2025-07-02 14:00:00,301.98608,47.5,13.3
2025-07-02 15:00:00,302.0039,47.5,13.3
2025-07-02 16:00:00,301.60962,47.5,13.3
2025-07-02 17:00:00,300.20386,47.5,13.3
2025-07-02 18:00:00,297.77686,47.5,13.3
2025-07-02 19:00:00,295.49048,47.5,13.3
2025-07-02 20:00:00,292.09277,47.5,13.3
2025-07-02 21:00:00,291.04126,47.5,13.3
2025-07-02 22:00:00,290.4873,47.5,13.3
2025-07-02 23:00:00,289.1604,47.5,13.3
2025-07-03 00:00:00,288.68677,47.5,13.3
2025-07-03 01:00:00,288.2102,47.5,13.3
2025-07-03 02:00:00,287.7881,47.5,13.3
2025-07-03 03:00:00,287.54834,47.5,13.3
2025-07-03 04:00:00,287.9895,47.5,13.3
2025-07-03 05:00:00,288.68726,47.5,13.3
2025-07-03 06:00:00,291.40552,47.5,13.3
2025-07-03 07:00:00,293.8523,47.5,13.3
2025-07-03 08:00:00,295.73242,47.5,13.3
2025-07-03 09:00:00,297.08325,47.5,13.3
2025-07-03 10:00:00,295.13916,47.5,13.3
2025-07-03 11:00:00,296.82056,47.5,13.3
2025-07-03 12:00:00,297.66626,47.5,13.3
2025-07-03 13:00:00,294.8252,47.5,13.3
2025-07-03 14:00:00,292.80542,47.5,13.3
2025-07-03 15:00:00,290.81616,47.5,13.3
2025-07-03 16:00:00,290.0559,47.5,13.3
2025-07-03 17:00:00,289.5144,47.5,13.3
2025-07-03 18:00:00,289.2583,47.5,13.3
2025-07-03 19:00:00,289.17358,47.5,13.3
2025-07-03 20:00:00,288.56885,47.5,13.3
2025-07-03 21:00:00,288.23804,47.5,13.3
2025-07-03 22:00:00,287.34155,47.5,13.3
2025-07-03 23:00:00,287.17627,47.5,13.3
2025-07-04 00:00:00,286.47607,47.5,13.3
2025-07-04 01:00:00,285.81152,47.5,13.3
2025-07-04 02:00:00,286.14453,47.5,13.3
2025-07-04 03:00:00,286.17773,47.5,13.3
2025-07-04 04:00:00,286.50928,47.5,13.3
2025-07-04 05:00:00,287.20166,47.5,13.3
2025-07-04 06:00:00,288.0537,47.5,13.3
2025-07-04 07:00:00,288.6023,47.5,13.3
2025-07-04 08:00:00,289.04736,47.5,13.3
2025-07-04 09:00:00,290.67505,47.5,13.3
2025-07-04 10:00:00,290.79077,47.5,13.3
2025-07-04 11:00:00,291.01123,47.5,13.3
2025-07-04 12:00:00,291.4143,47.5,13.3
2025-07-04 13:00:00,292.27686,47.5,13.3
2025-07-04 14:00:00,292.0542,47.5,13.3
2025-07-04 15:00:00,292.57275,47.5,13.3
2025-07-04 16:00:00,292.35815,47.5,13.3
2025-07-04 17:00:00,291.61743,47.5,13.3
2025-07-04 18:00:00,290.46997,47.5,13.3
2025-07-04 19:00:00,289.29663,47.5,13.3
2025-07-04 20:00:00,288.63354,47.5,13.3
2025-07-04 21:00:00,287.47046,47.5,13.3
2025-07-04 22:00:00,285.1648,47.5,13.3
2025-07-04 23:00:00,284.91162,47.5,13.3
2025-07-05 00:00:00,284.09058,47.5,13.3
2025-07-05 01:00:00,283.45972,47.5,13.3
2025-07-05 02:00:00,283.0774,47.5,13.3
2025-07-05 03:00:00,282.7378,47.5,13.3
2025-07-05 04:00:00,283.48486,47.5,13.3
2025-07-05 05:00:00,284.56323,47.5,13.3
2025-07-05 06:00:00,287.55127,47.5,13.3
2025-07-05 07:00:00,290.75415,47.5,13.3
2025-07-05 08:00:00,292.87378,47.5,13.3
2025-07-05 09:00:00,294.51685,47.5,13.3
2025-07-05 10:00:00,296.07324,47.5,13.3
2025-07-05 11:00:00,295.8811,47.5,13.3
2025-07-05 12:00:00,296.4331,47.5,13.3
2025-07-05 13:00:00,296.58105,47.5,13.3
2025-07-05 14:00:00,295.30615,47.5,13.3
2025-07-05 15:00:00,293.66675,47.5,13.3
2025-07-05 16:00:00,292.6145,47.5,13.3
2025-07-05 17:00:00,291.81226,47.5,13.3
2025-07-05 18:00:00,290.75244,47.5,13.3
2025-07-05 19:00:00,289.3777,47.5,13.3
2025-07-05 20:00:00,287.86768,47.5,13.3
2025-07-05 21:00:00,286.12988,47.5,13.3
2025-07-05 22:00:00,285.85376,47.5,13.3
2025-07-05 23:00:00,285.52173,47.5,13.3
2025-07-06 00:00:00,284.65283,47.5,13.3
2025-07-06 01:00:00,284.23853,47.5,13.3
2025-07-06 02:00:00,284.42212,47.5,13.3
2025-07-06 03:00:00,284.48682,47.5,13.3
2025-07-06 04:00:00,284.17993,47.5,13.3
2025-07-06 05:00:00,285.8152,47.5,13.3
2025-07-06 06:00:00,288.27954,47.5,13.3
2025-07-06 07:00:00,290.86646,47.5,13.3
2025-07-06 08:00:00,292.5337,47.5,13.3
2025-07-06 09:00:00,293.90454,47.5,13.3
2025-07-06 10:00:00,295.6919,47.5,13.3
2025-07-06 11:00:00,296.84912,47.5,13.3
2025-07-06 12:00:00,295.0791,47.5,13.3
2025-07-06 13:00:00,293.40112,47.5,13.3
2025-07-06 14:00:00,292.07422,47.5,13.3
2025-07-06 15:00:00,290.40088,47.5,13.3
2025-07-06 16:00:00,289.1223,47.5,13.3
2025-07-06 17:00:00,287.93896,47.5,13.3
2025-07-06 18:00:00,287.5232,47.5,13.3
2025-07-06 19:00:00,286.7163,47.5,13.3
2025-07-06 20:00:00,286.15527,47.5,13.3
2025-07-06 21:00:00,285.91846,47.5,13.3
2025-07-06 22:00:00,285.8899,47.5,13.3
2025-07-06 23:00:00,285.60522,47.5,13.3
2025-07-07 00:00:00,285.3462,47.5,13.3
2025-07-07 01:00:00,285.08594,47.5,13.3
2025-07-07 02:00:00,284.75903,47.5,13.3
2025-07-07 03:00:00,284.51196,47.5,13.3
2025-07-07 04:00:00,284.27124,47.5,13.3
2025-07-07 05:00:00,284.1001,47.5,13.3
2025-07-07 06:00:00,284.11548,47.5,13.3
2025-07-07 07:00:00,283.84033,47.5,13.3
2025-07-07 08:00:00,284.35742,47.5,13.3
2025-07-07 09:00:00,285.43457,47.5,13.3
2025-07-07 10:00:00,287.11206,47.5,13.3
2025-07-07 11:00:00,288.2544,47.5,13.3
2025-07-07 12:00:00,289.85352,47.5,13.3
2025-07-07 13:00:00,290.69678,47.5,13.3
2025-07-07 14:00:00,290.9673,47.5,13.3
2025-07-07 15:00:00,290.7881,47.5,13.3
2025-07-07 16:00:00,290.7373,47.5,13.3
2025-07-07 17:00:00,287.63257,47.5,13.3
2025-07-07 18:00:00,285.99927,47.5,13.3
2025-07-07 19:00:00,285.30786,47.5,13.3
2025-07-07 20:00:00,284.6792,47.5,13.3
2025-07-07 21:00:00,283.80566,47.5,13.3
2025-07-07 22:00:00,282.96777,47.5,13.3
2025-07-07 23:00:00,282.00146,47.5,13.3
2025-07-08 00:00:00,281.40503,47.5,13.3
2025-07-08 01:00:00,281.011,47.5,13.3
2025-07-08 02:00:00,280.6875,47.5,13.3
2025-07-08 03:00:00,280.41235,47.5,13.3
2025-07-08 04:00:00,280.3794,47.5,13.3
2025-07-08 05:00:00,280.48535,47.5,13.3
2025-07-08 06:00:00,280.78296,47.5,13.3
2025-07-08 07:00:00,281.02954,47.5,13.3
2025-07-08 08:00:00,281.56006,47.5,13.3
2025-07-08 09:00:00,281.88428,47.5,13.3
2025-07-08 10:00:00,282.00854,47.5,13.3
2025-07-08 11:00:00,281.80225,47.5,13.3
2025-07-08 12:00:00,282.83203,47.5,13.3
2025-07-08 13:00:00,282.8152,47.5,13.3
2025-07-08 14:00:00,282.84595,47.5,13.3
2025-07-08 15:00:00,281.7378,47.5,13.3
2025-07-08 16:00:00,281.50464,47.5,13.3
2025-07-08 17:00:00,280.9961,47.5,13.3
2025-07-08 18:00:00,280.4309,47.5,13.3
2025-07-08 19:00:00,280.03442,47.5,13.3
2025-07-08 20:00:00,280.0398,47.5,13.3
2025-07-08 21:00:00,279.93433,47.5,13.3
2025-07-08 22:00:00,280.1211,47.5,13.3
2025-07-08 23:00:00,280.17896,47.5,13.3
2025-07-09 00:00:00,280.1316,47.5,13.3
2025-07-09 01:00:00,279.7705,47.5,13.3
2025-07-09 02:00:00,279.6499,47.5,13.3
2025-07-09 03:00:00,279.61035,47.5,13.3
2025-07-09 04:00:00,279.72217,47.5,13.3
2025-07-09 05:00:00,279.61792,47.5,13.3
2025-07-09 06:00:00,279.83008,47.5,13.3
2025-07-09 07:00:00,280.93384,47.5,13.3
2025-07-09 08:00:00,282.115,47.5,13.3
2025-07-09 09:00:00,283.16846,47.5,13.3
2025-07-09 10:00:00,284.52393,47.5,13.3
2025-07-09 11:00:00,284.4099,47.5,13.3
2025-07-09 12:00:00,284.65894,47.5,13.3
2025-07-09 13:00:00,285.2317,47.5,13.3
2025-07-09 14:00:00,285.48608,47.5,13.3
2025-07-09 15:00:00,284.51587,47.5,13.3
2025-07-09 16:00:00,283.95483,47.5,13.3
2025-07-09 17:00:00,283.4978,47.5,13.3
2025-07-09 18:00:00,282.8069,47.5,13.3
2025-07-09 19:00:00,281.81885,47.5,13.3
2025-07-09 20:00:00,281.8164,47.5,13.3
2025-07-09 21:00:00,282.03345,47.5,13.3
2025-07-09 22:00:00,281.88354,47.5,13.3
2025-07-09 23:00:00,282.2434,47.5,13.3
2025-07-10 00:00:00,282.29932,47.5,13.3
2025-07-10 01:00:00,282.08643,47.5,13.3
2025-07-10 02:00:00,282.2827,47.5,13.3
2025-07-10 03:00:00,282.0735,47.5,13.3
2025-07-10 04:00:00,282.12134,47.5,13.3
2025-07-10 05:00:00,281.75366,47.5,13.3
2025-07-10 06:00:00,281.77295,47.5,13.3
2025-07-10 07:00:00,282.6167,47.5,13.3
2025-07-10 08:00:00,283.4004,47.5,13.3
2025-07-10 09:00:00,284.91016,47.5,13.3
2025-07-10 10:00:00,285.23755,47.5,13.3
2025-07-10 11:00:00,285.6936,47.5,13.3
2025-07-10 12:00:00,286.1145,47.5,13.3
2025-07-10 13:00:00,286.2107,47.5,13.3
2025-07-10 14:00:00,286.5603,47.5,13.3
2025-07-10 15:00:00,286.47852,47.5,13.3
2025-07-10 16:00:00,285.85645,47.5,13.3
2025-07-10 17:00:00,285.0957,47.5,13.3
2025-07-10 18:00:00,284.37524,47.5,13.3
2025-07-10 19:00:00,283.8352,47.5,13.3
2025-07-10 20:00:00,283.3501,47.5,13.3
2025-07-10 21:00:00,283.33813,47.5,13.3
2025-07-10 22:00:00,283.7444,47.5,13.3
2025-07-10 23:00:00,283.58032,47.5,13.3
2025-07-11 00:00:00,283.49463,47.5,13.3
2025-07-11 01:00:00,282.95532,47.5,13.3
2025-07-11 02:00:00,282.4668,47.5,13.3
2025-07-11 03:00:00,282.06396,47.5,13.3
2025-07-11 04:00:00,282.5796,47.5,13.3
2025-07-11 05:00:00,282.354,47.5,13.3
2025-07-11 06:00:00,282.9148,47.5,13.3
2025-07-11 07:00:00,283.44043,47.5,13.3
2025-07-11 08:00:00,284.04688,47.5,13.3
2025-07-11 09:00:00,285.5332,47.5,13.3
2025-07-11 10:00:00,284.37036,47.5,13.3
2025-07-11 11:00:00,283.74072,47.5,13.3
2025-07-11 12:00:00,284.75024,47.5,13.3
2025-07-11 13:00:00,285.5669,47.5,13.3
2025-07-11 14:00:00,286.1958,47.5,13.3
2025-07-11 15:00:00,287.60938,47.5,13.3
2025-07-11 16:00:00,286.167,47.5,13.3
2025-07-11 17:00:00,286.12817,47.5,13.3
2025-07-11 18:00:00,284.99805,47.5,13.3
2025-07-11 19:00:00,283.41016,47.5,13.3
2025-07-11 20:00:00,282.98853,47.5,13.3
2025-07-11 21:00:00,282.25928,47.5,13.3
2025-07-11 22:00:00,281.60693,47.5,13.3
2025-07-11 23:00:00,281.54785,47.5,13.3
2025-07-12 00:00:00,281.06274,47.5,13.3
2025-07-12 01:00:00,281.27295,47.5,13.3
2025-07-12 02:00:00,281.46387,47.5,13.3
2025-07-12 03:00:00,281.74365,47.5,13.3
2025-07-12 04:00:00,282.06128,47.5,13.3
2025-07-12 05:00:00,282.69897,47.5,13.3
2025-07-12 06:00:00,284.17773,47.5,13.3
2025-07-12 07:00:00,285.54688,47.5,13.3
2025-07-12 08:00:00,287.39282,47.5,13.3
2025-07-12 09:00:00,288.0586,47.5,13.3
2025-07-12 10:00:00,290.04883,47.5,13.3
2025-07-12 11:00:00,289.7422,47.5,13.3
2025-07-12 12:00:00,291.00464,47.5,13.3
2025-07-12 13:00:00,291.70312,47.5,13.3
2025-07-12 14:00:00,291.78735,47.5,13.3
2025-07-12 15:00:00,292.4441,47.5,13.3
2025-07-12 16:00:00,291.64526,47.5,13.3
2025-07-12 17:00:00,290.98267,47.5,13.3
2025-07-12 18:00:00,289.6084,47.5,13.3
2025-07-12 19:00:00,288.00366,47.5,13.3
2025-07-12 20:00:00,286.59888,47.5,13.3
2025-07-12 21:00:00,285.28442,47.5,13.3
2025-07-12 22:00:00,283.98486,47.5,13.3
2025-07-12 23:00:00,283.27734,47.5,13.3
2025-07-13 00:00:00,283.06543,47.5,13.3
2025-07-13 01:00:00,282.8225,47.5,13.3
2025-07-13 02:00:00,281.92334,47.5,13.3
2025-07-13 03:00:00,281.56885,47.5,13.3
2025-07-13 04:00:00,282.49268,47.5,13.3
2025-07-13 05:00:00,283.4353,47.5,13.3
2025-07-13 06:00:00,286.1211,47.5,13.3
2025-07-13 07:00:00,288.23218,47.5,13.3
2025-07-13 08:00:00,290.41187,47.5,13.3
2025-07-13 09:00:00,292.31592,47.5,13.3
2025-07-13 10:00:00,294.69092,47.5,13.3
2025-07-13 11:00:00,295.8579,47.5,13.3
2025-07-13 12:00:00,296.7351,47.5,13.3
2025-07-13 13:00:00,294.82886,47.5,13.3
2025-07-13 14:00:00,291.8435,47.5,13.3
2025-07-13 15:00:00,291.04395,47.5,13.3
2025-07-13 16:00:00,291.07227,47.5,13.3
2025-07-13 17:00:00,290.65796,47.5,13.3
2025-07-13 18:00:00,290.073,47.5,13.3
2025-07-13 19:00:00,288.5381,47.5,13.3
2025-07-13 20:00:00,287.05054,47.5,13.3
2025-07-13 21:00:00,285.2749,47.5,13.3
2025-07-13 22:00:00,284.96973,47.5,13.3
2025-07-13 23:00:00,284.30908,47.5,13.3
2025-07-14 00:00:00,284.4192,47.5,13.3
2025-07-14 01:00:00,283.8933,47.5,13.3
2025-07-14 02:00:00,283.59888,47.5,13.3
2025-07-14 03:00:00,282.83545,47.5,13.3
2025-07-14 04:00:00,282.97876,47.5,13.3
2025-07-14 05:00:00,284.4402,47.5,13.3
2025-07-14 06:00:00,287.09717,47.5,13.3
2025-07-14 07:00:00,289.8318,47.5,13.3
2025-07-14 08:00:00,290.91528,47.5,13.3
2025-07-14 09:00:00,292.56128,47.5,13.3
2025-07-14 10:00:00,292.38452,47.5,13.3
2025-07-14 11:00:00,291.97607,47.5,13.3
2025-07-14 12:00:00,290.55078,47.5,13.3
2025-07-14 13:00:00,289.34985,47.5,13.3
2025-07-14 14:00:00,288.4392,47.5,13.3
2025-07-14 15:00:00,287.65234,47.5,13.3
2025-07-14 16:00:00,287.6355,47.5,13.3
2025-07-14 17:00:00,287.84155,47.5,13.3
2025-07-14 18:00:00,287.32324,47.5,13.3
2025-07-14 19:00:00,285.65454,47.5,13.3
2025-07-14 20:00:00,284.39014,47.5,13.3
2025-07-14 21:00:00,284.1267,47.5,13.3
2025-07-14 22:00:00,285.59375,47.5,13.3
2025-07-14 23:00:00,285.09888,47.5,13.3
2025-07-15 00:00:00,284.78394,47.5,13.3
2025-07-15 01:00:00,284.71704,47.5,13.3
2025-07-15 02:00:00,284.27563,47.5,13.3
2025-07-15 03:00:00,283.85254,47.5,13.3
2025-07-15 04:00:00,283.5288,47.5,13.3
2025-07-15 05:00:00,284.739,47.5,13.3
2025-07-15 06:00:00,286.39746,47.5,13.3
2025-07-15 07:00:00,287.86475,47.5,13.3
2025-07-15 08:00:00,289.7058,47.5,13.3
2025-07-15 09:00:00,291.7229,47.5,13.3
2025-07-15 10:00:00,292.91357,47.5,13.3
2025-07-15 11:00:00,293.80493,47.5,13.3
2025-07-15 12:00:00,293.75098,47.5,13.3
2025-07-15 13:00:00,292.5686,47.5,13.3
2025-07-15 14:00:00,290.8767,47.5,13.3
2025-07-15 15:00:00,289.76,47.5,13.3
2025-07-15 16:00:00,288.35107,47.5,13.3
2025-07-15 17:00:00,287.79517,47.5,13.3
2025-07-15 18:00:00,287.37207,47.5,13.3
2025-07-15 19:00:00,286.7146,47.5,13.3
2025-07-15 20:00:00,286.47778,47.5,13.3
2025-07-15 21:00:00,286.11475,47.5,13.3
2025-07-15 22:00:00,285.20728,47.5,13.3
2025-07-15 23:00:00,285.26514,47.5,13.3
2025-07-16 00:00:00,284.937,47.5,13.3
2025-07-16 01:00:00,285.10132,47.5,13.3
2025-07-16 02:00:00,284.98657,47.5,13.3
2025-07-16 03:00:00,284.8645,47.5,13.3
2025-07-16 04:00:00,284.79272,47.5,13.3
2025-07-16 05:00:00,284.56226,47.5,13.3
2025-07-16 06:00:00,284.76758,47.5,13.3
2025-07-16 07:00:00,285.0398,47.5,13.3
2025-07-16 08:00:00,285.65576,47.5,13.3
2025-07-16 09:00:00,286.77515,47.5,13.3
2025-07-16 10:00:00,286.79932,47.5,13.3
2025-07-16 11:00:00,287.22144,47.5,13.3
2025-07-16 12:00:00,288.75317,47.5,13.3
2025-07-16 13:00:00,288.42407,47.5,13.3
2025-07-16 14:00:00,289.3213,47.5,13.3
2025-07-16 15:00:00,288.51,47.5,13.3
2025-07-16 16:00:00,287.54565,47.5,13.3
2025-07-16 17:00:00,286.9497,47.5,13.3
2025-07-16 18:00:00,286.18726,47.5,13.3
2025-07-16 19:00:00,285.4319,47.5,13.3
2025-07-16 20:00:00,284.56763,47.5,13.3
2025-07-16 21:00:00,284.2251,47.5,13.3
2025-07-16 22:00:00,284.09473,47.5,13.3
2025-07-16 23:00:00,283.36035,47.5,13.3
2025-07-17 00:00:00,282.82324,47.5,13.3
2025-07-17 01:00:00,282.4148,47.5,13.3
2025-07-17 02:00:00,282.156,47.5,13.3
2025-07-17 03:00:00,281.9602,47.5,13.3
2025-07-17 04:00:00,281.79077,47.5,13.3
2025-07-17 05:00:00,281.7666,47.5,13.3
2025-07-17 06:00:00,282.21606,47.5,13.3
2025-07-17 07:00:00,282.21973,47.5,13.3
2025-07-17 08:00:00,283.3689,47.5,13.3
2025-07-17 09:00:00,284.43774,47.5,13.3
2025-07-17 10:00:00,284.51758,47.5,13.3
2025-07-17 11:00:00,284.92822,47.5,13.3
2025-07-17 12:00:00,285.98022,47.5,13.3
2025-07-17 13:00:00,286.21387,47.5,13.3
2025-07-17 14:00:00,287.36206,47.5,13.3
2025-07-17 15:00:00,287.61523,47.5,13.3
2025-07-17 16:00:00,287.1089,47.5,13.3
2025-07-17 17:00:00,286.66016,47.5,13.3
2025-07-17 18:00:00,285.39478,47.5,13.3
2025-07-17 19:00:00,283.32397,47.5,13.3
2025-07-17 20:00:00,283.08545,47.5,13.3
2025-07-17 21:00:00,283.11743,47.5,13.3
2025-07-17 22:00:00,283.15137,47.5,13.3
2025-07-17 23:00:00,283.3203,47.5,13.3
2025-07-18 00:00:00,283.1526,47.5,13.3
2025-07-18 01:00:00,283.42065,47.5,13.3
2025-07-18 02:00:00,282.94116,47.5,13.3
2025-07-18 03:00:00,282.2881,47.5,13.3
2025-07-18 04:00:00,282.96777,47.5,13.3
2025-07-18 05:00:00,283.6577,47.5,13.3
2025-07-18 06:00:00,285.1621,47.5,13.3
2025-07-18 07:00:00,286.87915,47.5,13.3
2025-07-18 08:00:00,289.0127,47.5,13.3
2025-07-18 09:00:00,290.03857,47.5,13.3
2025-07-18 10:00:00,291.36523,47.5,13.3
2025-07-18 11:00:00,292.2622,47.5,13.3
2025-07-18 12:00:00,292.49072,47.5,13.3
2025-07-18 13:00:00,292.55347,47.5,13.3
2025-07-18 14:00:00,292.938,47.5,13.3
2025-07-18 15:00:00,293.26123,47.5,13.3
2025-07-18 16:00:00,292.88525,47.5,13.3
2025-07-18 17:00:00,292.16846,47.5,13.3
2025-07-18 18:00:00,290.8723,47.5,13.3
2025-07-18 19:00:00,288.81616,47.5,13.3
2025-07-18 20:00:00,287.156,47.5,13.3
2025-07-18 21:00:00,286.68506,47.5,13.3
2025-07-18 22:00:00,284.54517,47.5,13.3
2025-07-18 23:00:00,283.75586,47.5,13.3
2025-07-19 00:00:00,282.8838,47.5,13.3
2025-07-19 01:00:00,282.27417,47.5,13.3
2025-07-19 02:00:00,282.41528,47.5,13.3
2025-07-19 03:00:00,281.7505,47.5,13.3
2025-07-19 04:00:00,281.87842,47.5,13.3
2025-07-19 05:00:00,283.40332,47.5,13.3
2025-07-19 06:00:00,287.03003,47.5,13.3
2025-07-19 07:00:00,290.3213,47.5,13.3
2025-07-19 08:00:00,292.87646,47.5,13.3
2025-07-19 09:00:00,294.8308,47.5,13.3
2025-07-19 10:00:00,295.7849,47.5,13.3
2025-07-19 11:00:00,297.66504,47.5,13.3
2025-07-19 12:00:00,298.7063,47.5,13.3
2025-07-19 13:00:00,299.62793,47.5,13.3
2025-07-19 14:00:00,300.2527,47.5,13.3
2025-07-19 15:00:00,299.79175,47.5,13.3
2025-07-19 16:00:00,298.10742,47.5,13.3
2025-07-19 17:00:00,295.98706,47.5,13.3
2025-07-19 18:00:00,294.19604,47.5,13.3
2025-07-19 19:00:00,293.5852,47.5,13.3
2025-07-19 20:00:00,291.55176,47.5,13.3
2025-07-19 21:00:00,290.3982,47.5,13.3
2025-07-19 22:00:00,288.94287,47.5,13.3
2025-07-19 23:00:00,288.32666,47.5,13.3
2025-07-20 00:00:00,287.6963,47.5,13.3
2025-07-20 01:00:00,287.43384,47.5,13.3
2025-07-20 02:00:00,287.20288,47.5,13.3
2025-07-20 03:00:00,286.32178,47.5,13.3
2025-07-20 04:00:00,285.49707,47.5,13.3
2025-07-20 05:00:00,286.2522,47.5,13.3
2025-07-20 06:00:00,288.34204,47.5,13.3
2025-07-20 07:00:00,290.6145,47.5,13.3
2025-07-20 08:00:00,292.7268,47.5,13.3
2025-07-20 09:00:00,295.41382,47.5,13.3
2025-07-20 10:00:00,296.97534,47.5,13.3
2025-07-20 11:00:00,297.5044,47.5,13.3
2025-07-20 12:00:00,298.5786,47.5,13.3
2025-07-20 13:00:00,299.54224,47.5,13.3
2025-07-20 14:00:00,300.12866,47.5,13.3
2025-07-20 15:00:00,299.61572,47.5,13.3
2025-07-20 16:00:00,299.11768,47.5,13.3
2025-07-20 17:00:00,297.62085,47.5,13.3
2025-07-20 18:00:00,296.0359,47.5,13.3
2025-07-20 19:00:00,293.57764,47.5,13.3
2025-07-20 20:00:00,291.74707,47.5,13.3
2025-07-20 21:00:00,290.75903,47.5,13.3
2025-07-20 22:00:00,290.1062,47.5,13.3
2025-07-20 23:00:00,289.74414,47.5,13.3
2025-07-21 00:00:00,288.98755,47.5,13.3
2025-07-21 01:00:00,288.81055,47.5,13.3
2025-07-21 02:00:00,288.07275,47.5,13.3
2025-07-21 03:00:00,287.8247,47.5,13.3
2025-07-21 04:00:00,287.4182,47.5,13.3
2025-07-21 05:00:00,287.89233,47.5,13.3
2025-07-21 06:00:00,288.65723,47.5,13.3
2025-07-21 07:00:00,289.86475,47.5,13.3
2025-07-21 08:00:00,291.52002,47.5,13.3
2025-07-21 09:00:00,290.98975,47.5,13.3
2025-07-21 10:00:00,291.25,47.5,13.3
2025-07-21 11:00:00,289.29297,47.5,13.3
2025-07-21 12:00:00,287.70215,47.5,13.3
2025-07-21 13:00:00,286.2295,47.5,13.3
2025-07-21 14:00:00,284.9768,47.5,13.3
2025-07-21 15:00:00,284.43726,47.5,13.3
2025-07-21 16:00:00,284.48828,47.5,13.3
2025-07-21 17:00:00,284.7058,47.5,13.3
2025-07-21 18:00:00,284.92456,47.5,13.3
2025-07-21 19:00:00,284.31616,47.5,13.3
2025-07-21 20:00:00,284.35986,47.5,13.3
2025-07-21 21:00:00,283.6233,47.5,13.3
2025-07-21 22:00:00,281.64966,47.5,13.3
2025-07-21 23:00:00,281.34277,47.5,13.3
2025-07-22 00:00:00,281.594,47.5,13.3
2025-07-22 01:00:00,281.48242,47.5,13.3
2025-07-22 02:00:00,281.49414,47.5,13.3
2025-07-22 03:00:00,281.28027,47.5,13.3
2025-07-22 04:00:00,281.23755,47.5,13.3
2025-07-22 05:00:00,282.4712,47.5,13.3
2025-07-22 06:00:00,285.1277,47.5,13.3
2025-07-22 07:00:00,287.12744,47.5,13.3
2025-07-22 08:00:00,288.80005,47.5,13.3
2025-07-22 09:00:00,290.1233,47.5,13.3
2025-07-22 10:00:00,292.10938,47.5,13.3
2025-07-22 11:00:00,292.03833,47.5,13.3
2025-07-22 12:00:00,292.72852,47.5,13.3
2025-07-22 13:00:00,292.21533,47.5,13.3
2025-07-22 14:00:00,292.167,47.5,13.3
2025-07-22 15:00:00,290.72827,47.5,13.3
2025-07-22 16:00:00,289.42065,47.5,13.3
2025-07-22 17:00:00,288.9297,47.5,13.3
2025-07-22 18:00:00,287.9226,47.5,13.3
2025-07-22 19:00:00,286.26782,47.5,13.3
2025-07-22 20:00:00,284.6604,47.5,13.3
2025-07-22 21:00:00,284.7527,47.5,13.3
2025-07-22 22:00:00,286.74585,47.5,13.3
2025-07-22 23:00:00,286.3098,47.5,13.3
2025-07-23 00:00:00,285.7168,47.5,13.3
2025-07-23 01:00:00,285.44092,47.5,13.3
